-15.000000	0.000000000
-14.990000	0.000000047
-14.980000	0.000000012
-14.970000	0.000000012
-14.960000	0.000000023
-14.950000	0.000000035
-14.940000	0.000000023
-14.930000	0.000000023
-14.920000	0.000000035
-14.910000	0.000000012
-14.900000	0.000000058
-14.890000	0.000000012
-14.880000	0.000000000
-14.870000	0.000000012
-14.860000	0.000000012
-14.850000	0.000000023
-14.840000	0.000000035
-14.830000	0.000000012
-14.820000	0.000000023
-14.810000	0.000000047
-14.800000	0.000000000
-14.790000	0.000000012
-14.780000	0.000000012
-14.770000	0.000000000
-14.760000	0.000000012
-14.750000	0.000000082
-14.740000	0.000000023
-14.730000	0.000000023
-14.720000	0.000000023
-14.710000	0.000000035
-14.700000	0.000000035
-14.690000	0.000000012
-14.680000	0.000000000
-14.670000	0.000000012
-14.660000	0.000000000
-14.650000	0.000000000
-14.640000	0.000000012
-14.630000	0.000000047
-14.620000	0.000000012
-14.610000	0.000000023
-14.600000	0.000000023
-14.590000	0.000000023
-14.580000	0.000000012
-14.570000	0.000000035
-14.560000	0.000000000
-14.550000	0.000000023
-14.540000	0.000000012
-14.530000	0.000000058
-14.520000	0.000000012
-14.510000	0.000000070
-14.500000	0.000000035
-14.490000	0.000000012
-14.480000	0.000000000
-14.470000	0.000000023
-14.460000	0.000000023
-14.450000	0.000000023
-14.440000	0.000000035
-14.430000	0.000000047
-14.420000	0.000000047
-14.410000	0.000000023
-14.400000	0.000000058
-14.390000	0.000000023
-14.380000	0.000000012
-14.370000	0.000000012
-14.360000	0.000000047
-14.350000	0.000000047
-14.340000	0.000000023
-14.330000	0.000000023
-14.320000	0.000000023
-14.310000	0.000000023
-14.300000	0.000000047
-14.290000	0.000000035
-14.280000	0.000000047
-14.270000	0.000000023
-14.260000	0.000000012
-14.250000	0.000000047
-14.240000	0.000000012
-14.230000	0.000000023
-14.220000	0.000000035
-14.210000	0.000000023
-14.200000	0.000000035
-14.190000	0.000000070
-14.180000	0.000000035
-14.170000	0.000000047
-14.160000	0.000000047
-14.150000	0.000000035
-14.140000	0.000000000
-14.130000	0.000000035
-14.120000	0.000000012
-14.110000	0.000000012
-14.100000	0.000000070
-14.090000	0.000000035
-14.080000	0.000000047
-14.070000	0.000000023
-14.060000	0.000000023
-14.050000	0.000000047
-14.040000	0.000000058
-14.030000	0.000000047
-14.020000	0.000000023
-14.010000	0.000000082
-14.000000	0.000000035
-13.990000	0.000000047
-13.980000	0.000000047
-13.970000	0.000000047
-13.960000	0.000000012
-13.950000	0.000000070
-13.940000	0.000000023
-13.930000	0.000000035
-13.920000	0.000000047
-13.910000	0.000000035
-13.900000	0.000000058
-13.890000	0.000000023
-13.880000	0.000000058
-13.870000	0.000000047
-13.860000	0.000000023
-13.850000	0.000000058
-13.840000	0.000000047
-13.830000	0.000000047
-13.820000	0.000000070
-13.810000	0.000000047
-13.800000	0.000000082
-13.790000	0.000000058
-13.780000	0.000000035
-13.770000	0.000000023
-13.760000	0.000000047
-13.750000	0.000000047
-13.740000	0.000000082
-13.730000	0.000000035
-13.720000	0.000000082
-13.710000	0.000000035
-13.700000	0.000000012
-13.690000	0.000000082
-13.680000	0.000000023
-13.670000	0.000000047
-13.660000	0.000000035
-13.650000	0.000000094
-13.640000	0.000000035
-13.630000	0.000000035
-13.620000	0.000000070
-13.610000	0.000000058
-13.600000	0.000000023
-13.590000	0.000000070
-13.580000	0.000000094
-13.570000	0.000000070
-13.560000	0.000000105
-13.550000	0.000000023
-13.540000	0.000000094
-13.530000	0.000000047
-13.520000	0.000000000
-13.510000	0.000000082
-13.500000	0.000000047
-13.490000	0.000000070
-13.480000	0.000000047
-13.470000	0.000000094
-13.460000	0.000000082
-13.450000	0.000000058
-13.440000	0.000000105
-13.430000	0.000000105
-13.420000	0.000000082
-13.410000	0.000000058
-13.400000	0.000000047
-13.390000	0.000000117
-13.380000	0.000000105
-13.370000	0.000000035
-13.360000	0.000000140
-13.350000	0.000000140
-13.340000	0.000000105
-13.330000	0.000000094
-13.320000	0.000000058
-13.310000	0.000000105
-13.300000	0.000000047
-13.290000	0.000000094
-13.280000	0.000000105
-13.270000	0.000000082
-13.260000	0.000000047
-13.250000	0.000000117
-13.240000	0.000000047
-13.230000	0.000000105
-13.220000	0.000000082
-13.210000	0.000000152
-13.200000	0.000000058
-13.190000	0.000000105
-13.180000	0.000000094
-13.170000	0.000000082
-13.160000	0.000000129
-13.150000	0.000000094
-13.140000	0.000000082
-13.130000	0.000000070
-13.120000	0.000000117
-13.110000	0.000000117
-13.100000	0.000000152
-13.090000	0.000000082
-13.080000	0.000000094
-13.070000	0.000000105
-13.060000	0.000000105
-13.050000	0.000000070
-13.040000	0.000000152
-13.030000	0.000000105
-13.020000	0.000000082
-13.010000	0.000000105
-13.000000	0.000000058
-12.990000	0.000000094
-12.980000	0.000000047
-12.970000	0.000000140
-12.960000	0.000000140
-12.950000	0.000000152
-12.940000	0.000000117
-12.930000	0.000000117
-12.920000	0.000000129
-12.910000	0.000000117
-12.900000	0.000000070
-12.890000	0.000000152
-12.880000	0.000000129
-12.870000	0.000000094
-12.860000	0.000000094
-12.850000	0.000000140
-12.840000	0.000000152
-12.830000	0.000000117
-12.820000	0.000000117
-12.810000	0.000000140
-12.800000	0.000000211
-12.790000	0.000000140
-12.780000	0.000000187
-12.770000	0.000000140
-12.760000	0.000000152
-12.750000	0.000000140
-12.740000	0.000000187
-12.730000	0.000000152
-12.720000	0.000000234
-12.710000	0.000000152
-12.700000	0.000000164
-12.690000	0.000000175
-12.680000	0.000000152
-12.670000	0.000000105
-12.660000	0.000000175
-12.650000	0.000000140
-12.640000	0.000000117
-12.630000	0.000000187
-12.620000	0.000000152
-12.610000	0.000000187
-12.600000	0.000000164
-12.590000	0.000000187
-12.580000	0.000000129
-12.570000	0.000000187
-12.560000	0.000000152
-12.550000	0.000000164
-12.540000	0.000000105
-12.530000	0.000000187
-12.520000	0.000000175
-12.510000	0.000000129
-12.500000	0.000000164
-12.490000	0.000000164
-12.480000	0.000000199
-12.470000	0.000000129
-12.460000	0.000000222
-12.450000	0.000000234
-12.440000	0.000000129
-12.430000	0.000000199
-12.420000	0.000000175
-12.410000	0.000000140
-12.400000	0.000000152
-12.390000	0.000000211
-12.380000	0.000000175
-12.370000	0.000000222
-12.360000	0.000000199
-12.350000	0.000000199
-12.340000	0.000000211
-12.330000	0.000000246
-12.320000	0.000000199
-12.310000	0.000000234
-12.300000	0.000000175
-12.290000	0.000000246
-12.280000	0.000000246
-12.270000	0.000000152
-12.260000	0.000000374
-12.250000	0.000000234
-12.240000	0.000000257
-12.230000	0.000000222
-12.220000	0.000000281
-12.210000	0.000000129
-12.200000	0.000000199
-12.190000	0.000000257
-12.180000	0.000000257
-12.170000	0.000000304
